transaction_id,customer_id,amount,currency,timestamp,merchant_category,description
TXN02356,CUST003,103.61,USD,1704118965,retail,"Microsoft"
TXN02357,CUST013,127.48,USD,1704132430,grocery,"Trader"
TXN02358,CUST011,25.56,USD,1704117781,coffee,"Coffee"
TXN02359,CUST016,299.29,USD,1704118689,retail,"Apple"
TXN02360,CUST024,134.88,USD,1704142306,retail,"Electronics"
TXN02361,CUST023,16.95,USD,1704132718,retail,"Amazon"
TXN02362,CUST024,24.59,USD,1704124902,grocery,"Sprouts"
TXN02363,CUST018,107.15,USD,1704133038,restaurant,"KFC"
TXN02364,CUST013,129.85,USD,1704121016,grocery,"Soopers"
TXN02365,CUST021,72.64,USD,1704135269,retail,"Microsoft"
TXN02366,CUST005,91.33,USD,1704124515,gas,"Gas"
TXN02367,CUST007,38.94,USD,1704116523,entertainment,"Live"
TXN02368,CUST013,94.27,USD,1704133881,gas,"Mobil"
TXN02369,CUST019,116.59,USD,1704138200,gas,"Exxon"
TXN02370,CUST007,73.43,USD,1704136098,grocery,"Foods"
TXN02371,CUST003,28.02,USD,1704139887,coffee,"Shop"
TXN02372,CUST007,201.67,USD,1704129913,grocery,"Kroger"
TXN02373,CUST024,163.72,USD,1704126303,retail,"Depot"
TXN02374,CUST019,67.10,USD,1704135767,grocery,"Target"
TXN02375,CUST013,152.22,USD,1704136886,restaurant,"Grille"
TXN02376,CUST001,22.86,USD,1704134750,restaurant,"Factory"
TXN02377,CUST003,196.92,USD,1704135634,grocery,"Target"
TXN02378,CUST015,104.14,USD,1704121320,gas,"Circle"
TXN02379,CUST013,64.72,USD,1704128708,gas,"Station"
TXN02380,CUST016,13.62,USD,1704137242,entertainment,"Hulu"
TXN02381,CUST001,86.70,USD,1704142928,gas,"K"
TXN02382,CUST006,163.98,USD,1704141650,retail,"Depot"
TXN02383,CUST024,33.75,USD,1704141655,restaurant,"Factory"
TXN02384,CUST015,36.86,USD,1704138537,restaurant,"Bread"
TXN02385,CUST018,6.97,USD,1704135183,entertainment,"Spotify"
TXN02386,CUST006,76.93,USD,1704142014,grocery,"Costco"
TXN02387,CUST025,195.00,USD,1704132433,grocery,"Target"
TXN02388,CUST011,3.79,USD,1704141449,coffee,"Dunkin'"
TXN02389,CUST011,105.45,USD,1704141286,grocery,"Target"
TXN02390,CUST024,266.35,USD,1704115681,retail,"Best"
TXN02391,CUST003,31.16,USD,1704120737,entertainment,"Disney+"
TXN02392,CUST016,166.50,USD,1704136446,retail,"Electronics"
TXN02393,CUST013,24.67,USD,1704122267,entertainment,"Live"
TXN02394,CUST002,37.73,USD,1704118552,entertainment,"Xbox"
TXN02395,CUST017,37.02,USD,1704122612,restaurant,"In-N-Out"
TXN02396,CUST022,201.00,USD,1704124161,retail,"Best"
TXN02397,CUST007,27.27,USD,1704124652,coffee,"Tim"
TXN02398,CUST024,44.12,USD,1704112959,grocery,"Soopers"
TXN02399,CUST020,328.68,USD,1704117024,retail,"Apple"
TXN02400,CUST001,63.51,USD,1704132491,grocery,"Kroger"
TXN02401,CUST005,105.38,USD,1704134750,grocery,"Market"
TXN02402,CUST001,14.42,USD,1704114771,coffee,"Bros"
TXN02403,CUST020,26.36,USD,1704130635,coffee,"Shop"
TXN02404,CUST003,26.86,USD,1704137093,coffee,"Coffee"
TXN02405,CUST008,110.30,USD,1704136648,gas,"Gas"
TXN02406,CUST017,17.01,USD,1704118477,restaurant,"Subway"
TXN02407,CUST010,214.43,USD,1704116190,retail,"GameStop"
TXN02408,CUST016,8.40,USD,1704138253,coffee,"Coffee"
TXN02409,CUST009,7.80,USD,1704139421,coffee,"Bean"
TXN02410,CUST024,122.76,USD,1704143291,grocery,"Safeway"
TXN02411,CUST003,24.44,USD,1704135468,coffee,"Tim"
TXN02412,CUST024,66.49,USD,1704139113,grocery,"Whole"
TXN02413,CUST006,27.50,USD,1704119292,coffee,"Coffee"
TXN02414,CUST019,104.07,USD,1704137118,retail,"Target"
TXN02415,CUST004,42.47,USD,1704128992,entertainment,"Live"
TXN02416,CUST017,125.30,USD,1704114380,grocery,"Walmart"
TXN02417,CUST025,136.60,USD,1704133752,retail,"GameStop"
TXN02418,CUST023,133.87,USD,1704114183,retail,"GameStop"
TXN02419,CUST017,208.40,USD,1704143915,grocery,"Soopers"
TXN02420,CUST018,94.39,USD,1704140490,grocery,"Foods"
TXN02421,CUST016,51.05,USD,1704127400,entertainment,"iTunes"
TXN02422,CUST025,12.12,USD,1704132079,entertainment,"Netflix"
TXN02423,CUST003,96.67,USD,1704138409,restaurant,"Bread"
TXN02424,CUST025,50.83,USD,1704120988,entertainment,"Live"
TXN02425,CUST009,19.89,USD,1704112492,entertainment,"PlayStation"
TXN02426,CUST025,138.06,USD,1704123609,gas,"Station"
TXN02427,CUST025,11.87,USD,1704135702,coffee,"Hortons"
TXN02428,CUST017,27.08,USD,1704130067,restaurant,"In-N-Out"
TXN02429,CUST003,47.87,USD,1704112899,entertainment,"Disney+"
TXN02430,CUST016,13.48,USD,1704139432,entertainment,"Steam"
TXN02431,CUST015,101.44,USD,1704140980,grocery,"Market"
TXN02432,CUST020,314.51,USD,1704119900,retail,"Best"
TXN02433,CUST002,257.27,USD,1704128464,retail,"Purchase"
TXN02434,CUST009,54.36,USD,1704132161,entertainment,"Live"
TXN02435,CUST022,27.04,USD,1704135545,grocery,"Fresh"
TXN02436,CUST011,56.52,USD,1704113016,grocery,"Safeway"
TXN02437,CUST015,156.25,USD,1704131047,retail,"Buy"
TXN02438,CUST018,214.27,USD,1704132831,retail,"Target"
TXN02439,CUST002,145.93,USD,1704118524,restaurant,"Bread"
TXN02440,CUST008,121.06,USD,1704116857,grocery,"Joe's"
TXN02441,CUST018,59.94,USD,1704119897,restaurant,"Grille"
TXN02442,CUST022,17.86,USD,1704114233,coffee,"Dunkin'"
TXN02443,CUST013,128.02,USD,1704117276,retail,"Home"
TXN02444,CUST011,26.25,USD,1704128125,restaurant,"In-N-Out"
TXN02445,CUST016,8.78,USD,1704116548,coffee,"Dunkin'"
TXN02446,CUST002,311.30,USD,1704129878,retail,"Apple"
TXN02447,CUST010,79.29,USD,1704136821,grocery,"Fresh"
TXN02448,CUST010,204.26,USD,1704119404,retail,"Target"
TXN02449,CUST015,91.74,USD,1704126872,retail,"Amazon"
TXN02450,CUST004,42.89,USD,1704121385,entertainment,"AMC"
TXN02451,CUST003,4.86,USD,1704133250,coffee,"Coffee"
TXN02452,CUST018,109.96,USD,1704113519,restaurant,"Bread"
TXN02453,CUST007,24.60,USD,1704114345,entertainment,"Disney+"
TXN02454,CUST024,113.21,USD,1704114166,grocery,"Market"
TXN02455,CUST001,213.69,USD,1704112529,grocery,"Joe's"
TXN02456,CUST011,54.45,USD,1704139829,gas,"Gas"
TXN02457,CUST001,248.76,USD,1704143224,retail,"Store"
TXN02458,CUST008,39.12,USD,1704128611,entertainment,"Hulu"
TXN02459,CUST008,18.72,USD,1704111978,coffee,"Coffee"
TXN02460,CUST010,87.36,USD,1704112359,gas,"Chevron"
TXN02461,CUST007,52.52,USD,1704113088,restaurant,"Bell"
TXN02462,CUST018,95.41,USD,1704133467,restaurant,"In-N-Out"
TXN02463,CUST002,213.60,USD,1704133054,retail,"Best"
TXN02464,CUST019,108.87,USD,1704112103,restaurant,"Panera"
TXN02465,CUST012,97.47,USD,1704128195,gas,"Exxon"
TXN02466,CUST006,124.80,USD,1704122278,grocery,"Joe's"
TXN02467,CUST006,154.98,USD,1704143184,retail,"Buy"
TXN02468,CUST013,302.21,USD,1704130380,retail,"Apple"
TXN02469,CUST007,199.92,USD,1704136657,retail,"Buy"
TXN02470,CUST004,5.09,USD,1704115272,coffee,"Coffee"
TXN02471,CUST017,48.24,USD,1704116965,gas,"Station"
TXN02472,CUST003,320.28,USD,1704115997,retail,"Best"
TXN02473,CUST006,31.71,USD,1704112285,gas,"Shell"
TXN02474,CUST010,212.21,USD,1704134812,retail,"Best"
TXN02475,CUST018,20.65,USD,1704136172,coffee,"Coffee"
TXN02476,CUST015,52.66,USD,1704136783,restaurant,"Taco"
TXN02477,CUST021,336.78,USD,1704134974,retail,"Store"
TXN02478,CUST017,112.23,USD,1704120623,restaurant,"The"
TXN02479,CUST015,94.37,USD,1704125676,grocery,"Market"
TXN02480,CUST005,52.30,USD,1704121983,entertainment,"Disney+"
TXN02481,CUST008,97.88,USD,1704135173,grocery,"Fresh"
TXN02482,CUST001,4.83,USD,1704127837,coffee,"Coffee"
TXN02483,CUST024,142.13,USD,1704129455,retail,"Amazon"
TXN02484,CUST025,15.67,USD,1704142959,coffee,"Coffee"
TXN02485,CUST012,83.96,USD,1704132868,restaurant,"Olive"
TXN02486,CUST025,25.74,USD,1704118701,coffee,"Coffee"
TXN02487,CUST021,75.60,USD,1704113970,grocery,"Kroger"
TXN02488,CUST024,28.63,USD,1704141633,grocery,"Sprouts"
TXN02489,CUST014,26.52,USD,1704114009,coffee,"Coffee"
TXN02490,CUST005,77.42,USD,1704116972,restaurant,"Bell"
TXN02491,CUST009,9.94,USD,1704137547,entertainment,"Disney+"
TXN02492,CUST016,7.24,USD,1704129652,entertainment,"Hulu"
TXN02493,CUST011,169.21,USD,1704112702,retail,"Costco"
TXN02494,CUST015,137.91,USD,1704134155,grocery,"King"
TXN02495,CUST002,96.88,USD,1704135191,grocery,"Grocery"
TXN02496,CUST016,108.10,USD,1704128162,gas,"76"
TXN02497,CUST024,127.77,USD,1704133584,restaurant,"Taco"
TXN02498,CUST018,58.59,USD,1704112312,grocery,"Trader"
TXN02499,CUST007,92.40,USD,1704124713,restaurant,"Factory"
TXN02500,CUST016,5.87,USD,1704117495,coffee,"Hortons"
TXN02501,CUST015,99.29,USD,1704122274,retail,"Depot"
TXN02502,CUST023,119.00,USD,1704111806,restaurant,"Olive"
TXN02503,CUST001,11.80,USD,1704116339,coffee,"Peet's"
TXN02504,CUST011,157.17,USD,1704118640,retail,"Electronics"
TXN02505,CUST016,27.32,USD,1704142592,gas,"Station"
TXN02506,CUST021,90.29,USD,1704136732,restaurant,"The"
TXN02507,CUST003,126.17,USD,1704138482,restaurant,"Cheesecake"
TXN02508,CUST023,142.17,USD,1704118743,restaurant,"The"
TXN02509,CUST023,10.51,USD,1704116483,entertainment,"Netflix"
TXN02510,CUST010,10.94,USD,1704121317,entertainment,"PlayStation"
TXN02511,CUST011,10.00,USD,1704120604,coffee,"Philz"
TXN02512,CUST003,33.64,USD,1704126336,gas,"BP"
TXN02513,CUST016,65.96,USD,1704137304,gas,"Station"
TXN02514,CUST009,112.05,USD,1704125405,gas,"Shell"
TXN02515,CUST022,21.93,USD,1704144137,restaurant,"In-N-Out"
TXN02516,CUST010,29.13,USD,1704134083,entertainment,"Store"
TXN02517,CUST014,51.43,USD,1704122575,grocery,"Costco"
TXN02518,CUST023,14.23,USD,1704115407,coffee,"Shop"
TXN02519,CUST017,8.24,USD,1704114275,entertainment,"Store"
TXN02520,CUST012,53.39,USD,1704143672,restaurant,"Garden"
TXN02521,CUST005,15.32,USD,1704111781,restaurant,"The"
TXN02522,CUST011,81.93,USD,1704132527,grocery,"Fresh"
TXN02523,CUST021,138.10,USD,1704117262,restaurant,"Factory"
TXN02524,CUST010,71.00,USD,1704128948,restaurant,"Factory"
TXN02525,CUST017,15.39,USD,1704139152,entertainment,"Xbox"
TXN02526,CUST010,49.45,USD,1704126323,entertainment,"Steam"
TXN02527,CUST019,31.40,USD,1704122774,entertainment,"Store"
TXN02528,CUST001,18.43,USD,1704124678,coffee,"Coffee"
TXN02529,CUST024,18.55,USD,1704135056,grocery,"Joe's"
TXN02530,CUST013,86.19,USD,1704124337,restaurant,"Taco"
TXN02531,CUST005,45.91,USD,1704132188,entertainment,"PlayStation"
TXN02532,CUST005,60.05,USD,1704120433,gas,"Conoco"
TXN02533,CUST011,172.96,USD,1704129391,grocery,"Costco"
TXN02534,CUST007,101.69,USD,1704114168,grocery,"Soopers"
TXN02535,CUST022,30.20,USD,1704120446,entertainment,"Regal"
TXN02536,CUST008,61.94,USD,1704143592,gas,"Gas"
TXN02537,CUST013,133.17,USD,1704129308,restaurant,"Bread"
TXN02538,CUST022,11.60,USD,1704112110,coffee,"Shop"
TXN02539,CUST013,24.78,USD,1704118665,coffee,"Bottle"
TXN02540,CUST018,236.63,USD,1704112652,retail,"Best"
TXN02541,CUST015,86.03,USD,1704141227,grocery,"Costco"
TXN02542,CUST008,40.23,USD,1704122413,entertainment,"Hulu"
TXN02543,CUST023,51.91,USD,1704112864,entertainment,"Cinema"
TXN02544,CUST016,116.91,USD,1704139749,gas,"Exxon"
TXN02545,CUST004,134.08,USD,1704135465,grocery,"Grocery"
TXN02546,CUST009,106.01,USD,1704133597,restaurant,"KFC"
TXN02547,CUST006,34.10,USD,1704138730,restaurant,"Cheesecake"
TXN02548,CUST025,9.69,USD,1704142689,coffee,"Starbucks"
TXN02549,CUST018,95.87,USD,1704128548,gas,"Station"
TXN02550,CUST001,69.37,USD,1704118032,retail,"Depot"
TXN02551,CUST015,241.35,USD,1704116733,retail,"GameStop"
TXN02552,CUST020,60.13,USD,1704133520,grocery,"Grocery"
TXN02553,CUST010,21.25,USD,1704115957,entertainment,"Store"
TXN02554,CUST004,24.69,USD,1704115681,coffee,"Tim"
TXN02555,CUST014,313.16,USD,1704135181,retail,"Home"
TXN02556,CUST016,14.85,USD,1704142237,coffee,"Hortons"
TXN02557,CUST021,3.73,USD,1704128723,coffee,"Bros"
TXN02558,CUST001,170.95,USD,1704138827,grocery,"Market"
TXN02559,CUST008,13.84,USD,1704135700,coffee,"Coffee"
TXN02560,CUST003,69.42,USD,1704126859,gas,"Conoco"
TXN02561,CUST019,67.88,USD,1704113816,gas,"Station"
TXN02562,CUST020,32.72,USD,1704142537,entertainment,"PlayStation"
TXN02563,CUST021,143.84,USD,1704134719,retail,"Target"
TXN02564,CUST014,72.25,USD,1704139188,retail,"Best"
TXN02565,CUST012,107.34,USD,1704141136,grocery,"Whole"
TXN02566,CUST012,6.52,USD,1704125360,entertainment,"Netflix"
TXN02567,CUST002,111.30,USD,1704132060,restaurant,"Panera"
TXN02568,CUST003,90.97,USD,1704114432,restaurant,"Grille"
TXN02569,CUST009,120.59,USD,1704112774,gas,"Exxon"
TXN02570,CUST015,20.46,USD,1704113486,coffee,"Philz"
TXN02571,CUST024,24.13,USD,1704119302,entertainment,"Disney+"
TXN02572,CUST004,33.72,USD,1704143847,restaurant,"Grille"
TXN02573,CUST013,216.54,USD,1704132685,retail,"Costco"
TXN02574,CUST022,28.34,USD,1704125633,entertainment,"Xbox"
TXN02575,CUST019,26.46,USD,1704125453,entertainment,"iTunes"
TXN02576,CUST014,108.43,USD,1704139815,restaurant,"Grille"
TXN02577,CUST001,256.14,USD,1704122640,retail,"Amazon"
TXN02578,CUST014,83.88,USD,1704134041,gas,"BP"
TXN02579,CUST010,33.92,USD,1704122790,restaurant,"Bell"
TXN02580,CUST015,55.21,USD,1704112965,gas,"Mobil"
TXN02581,CUST024,110.23,USD,1704137497,restaurant,"KFC"
TXN02582,CUST020,37.54,USD,1704118828,entertainment,"Store"
TXN02583,CUST003,69.96,USD,1704123608,gas,"Mobil"
TXN02584,CUST002,3.88,USD,1704134597,coffee,"Coffee"
TXN02585,CUST008,81.26,USD,1704129506,grocery,"Trader"
TXN02586,CUST022,136.20,USD,1704132795,grocery,"Sprouts"
TXN02587,CUST007,74.30,USD,1704126880,grocery,"Foods"
TXN02588,CUST001,20.99,USD,1704122664,entertainment,"Netflix"
TXN02589,CUST006,20.80,USD,1704123165,coffee,"Starbucks"
TXN02590,CUST016,60.14,USD,1704113481,gas,"Arco"
TXN02591,CUST007,44.43,USD,1704114536,grocery,"Walmart"
TXN02592,CUST023,198.74,USD,1704130216,grocery,"King"
TXN02593,CUST007,144.06,USD,1704140164,gas,"Circle"
TXN02594,CUST004,50.45,USD,1704113205,restaurant,"Capital"
TXN02595,CUST011,10.41,USD,1704116780,entertainment,"Disney+"
TXN02596,CUST012,90.14,USD,1704127669,restaurant,"Grille"
TXN02597,CUST001,21.96,USD,1704115040,entertainment,"Store"
TXN02598,CUST017,92.30,USD,1704126876,restaurant,"The"
TXN02599,CUST025,321.45,USD,1704120168,retail,"Store"
TXN02600,CUST019,162.71,USD,1704121646,grocery,"Costco"
TXN02601,CUST007,27.15,USD,1704124122,coffee,"Philz"
TXN02602,CUST024,5.92,USD,1704122737,entertainment,"Xbox"
TXN02603,CUST019,69.02,USD,1704132804,gas,"76"
TXN02604,CUST017,67.51,USD,1704126047,retail,"Best"
TXN02605,CUST014,135.74,USD,1704119812,gas,"Arco"
TXN02606,CUST022,25.83,USD,1704143960,entertainment,"Xbox"
TXN02607,CUST003,59.07,USD,1704114814,restaurant,"Bell"
TXN02608,CUST022,4.27,USD,1704139965,coffee,"Local"
TXN02609,CUST001,27.51,USD,1704115365,entertainment,"AMC"
TXN02610,CUST013,90.09,USD,1704136006,retail,"Purchase"
TXN02611,CUST021,13.30,USD,1704121241,coffee,"Caribou"
TXN02612,CUST003,10.97,USD,1704139620,coffee,"Coffee"
TXN02613,CUST016,6.82,USD,1704143303,coffee,"Philz"
TXN02614,CUST001,30.75,USD,1704121305,retail,"Amazon"
TXN02615,CUST001,86.86,USD,1704136138,grocery,"Grocery"
TXN02616,CUST009,210.39,USD,1704140620,retail,"Buy"
TXN02617,CUST017,51.35,USD,1704113410,entertainment,"Steam"
TXN02618,CUST006,27.90,USD,1704114038,coffee,"Philz"
TXN02619,CUST010,28.68,USD,1704141597,restaurant,"Factory"
TXN02620,CUST020,104.35,USD,1704141132,gas,"BP"
TXN02621,CUST006,16.61,USD,1704138629,entertainment,"Netflix"
TXN02622,CUST006,119.47,USD,1704134439,retail,"Purchase"
TXN02623,CUST002,107.11,USD,1704129898,gas,"Station"
TXN02624,CUST012,77.03,USD,1704133335,gas,"Circle"
TXN02625,CUST014,116.36,USD,1704144104,gas,"Chevron"
TXN02626,CUST016,86.83,USD,1704141361,restaurant,"Taco"
TXN02627,CUST009,114.60,USD,1704143738,retail,"Electronics"
TXN02628,CUST018,3.78,USD,1704124783,coffee,"Coffee"
TXN02629,CUST020,123.55,USD,1704114099,grocery,"Walmart"
TXN02630,CUST014,32.87,USD,1704144247,grocery,"Fresh"
TXN02631,CUST001,27.63,USD,1704118263,coffee,"Shop"
TXN02632,CUST020,23.58,USD,1704127723,grocery,"Target"
TXN02633,CUST003,132.96,USD,1704119724,gas,"Chevron"
TXN02634,CUST016,332.12,USD,1704116625,retail,"Electronics"
TXN02635,CUST008,25.12,USD,1704134168,coffee,"Coffee"
TXN02636,CUST003,38.64,USD,1704123501,restaurant,"McDonald's"
TXN02637,CUST013,7.11,USD,1704138725,coffee,"Coffee"
TXN02638,CUST022,68.57,USD,1704136107,grocery,"King"
TXN02639,CUST001,220.79,USD,1704134665,retail,"Depot"
TXN02640,CUST010,58.72,USD,1704123937,restaurant,"Garden"
TXN02641,CUST012,12.23,USD,1704120960,coffee,"Coffee"
TXN02642,CUST009,300.21,USD,1704143645,retail,"Home"
TXN02643,CUST025,99.19,USD,1704141594,grocery,"Grocery"
TXN02644,CUST001,51.69,USD,1704140214,entertainment,"Store"
TXN02645,CUST012,172.61,USD,1704114247,retail,"GameStop"
TXN02646,CUST023,19.40,USD,1704140238,retail,"Electronics"
TXN02647,CUST001,26.47,USD,1704121773,restaurant,"Taco"
TXN02648,CUST022,52.12,USD,1704115612,entertainment,"Xbox"
TXN02649,CUST002,95.85,USD,1704117742,gas,"Gas"
TXN02650,CUST002,46.07,USD,1704115529,entertainment,"Store"
TXN02651,CUST014,5.20,USD,1704112863,entertainment,"Spotify"
TXN02652,CUST005,100.54,USD,1704124162,grocery,"Foods"
TXN02653,CUST001,134.77,USD,1704132901,grocery,"Kroger"
TXN02654,CUST002,12.96,USD,1704133275,entertainment,"Hulu"
TXN02655,CUST015,18.22,USD,1704120307,entertainment,"Netflix"
TXN02656,CUST015,14.67,USD,1704137869,entertainment,"Cinema"
TXN02657,CUST024,69.60,USD,1704111967,grocery,"Safeway"
TXN02658,CUST025,49.94,USD,1704130290,entertainment,"iTunes"
TXN02659,CUST023,27.87,USD,1704132482,coffee,"Coffee"
TXN02660,CUST022,31.85,USD,1704123352,entertainment,"Spotify"
TXN02661,CUST013,9.03,USD,1704142948,entertainment,"Store"
TXN02662,CUST023,66.81,USD,1704115958,grocery,"Whole"
TXN02663,CUST016,103.27,USD,1704126052,retail,"Target"
TXN02664,CUST004,49.57,USD,1704130991,entertainment,"AMC"
TXN02665,CUST001,49.78,USD,1704112280,gas,"BP"
TXN02666,CUST023,24.31,USD,1704132325,entertainment,"Disney+"
TXN02667,CUST025,18.39,USD,1704113756,coffee,"Bean"
TXN02668,CUST011,52.72,USD,1704121610,gas,"Exxon"
TXN02669,CUST020,140.84,USD,1704134408,restaurant,"Taco"
TXN02670,CUST021,83.59,USD,1704137584,gas,"Chevron"
TXN02671,CUST019,16.65,USD,1704139397,entertainment,"Regal"
TXN02672,CUST021,66.68,USD,1704144074,restaurant,"Panera"
TXN02673,CUST016,24.20,USD,1704137529,coffee,"Tim"
TXN02674,CUST009,22.77,USD,1704123223,entertainment,"Netflix"
TXN02675,CUST003,259.93,USD,1704141183,retail,"Store"
TXN02676,CUST002,41.87,USD,1704117300,grocery,"Walmart"
TXN02677,CUST014,107.03,USD,1704124079,gas,"76"
TXN02678,CUST006,78.06,USD,1704136134,gas,"Mobil"
TXN02679,CUST024,18.10,USD,1704112472,coffee,"Local"
TXN02680,CUST010,18.12,USD,1704124977,coffee,"Bean"
TXN02681,CUST010,44.42,USD,1704117822,grocery,"Costco"
TXN02682,CUST014,39.06,USD,1704122732,grocery,"Joe's"
TXN02683,CUST024,61.61,USD,1704120635,gas,"Valero"
TXN02684,CUST006,6.94,USD,1704116034,coffee,"Dunkin'"
TXN02685,CUST023,134.14,USD,1704136466,grocery,"King"
TXN02686,CUST023,323.55,USD,1704118367,retail,"Electronics"
TXN02687,CUST004,282.80,USD,1704121562,retail,"Best"
TXN02688,CUST007,145.10,USD,1704115781,restaurant,"Taco"
TXN02689,CUST004,48.83,USD,1704119167,gas,"Shell"
TXN02690,CUST018,136.18,USD,1704142002,restaurant,"Capital"
TXN02691,CUST021,40.94,USD,1704113564,entertainment,"Live"
TXN02692,CUST017,180.15,USD,1704135657,retail,"Best"
TXN02693,CUST015,105.68,USD,1704115082,restaurant,"Panera"
TXN02694,CUST013,123.99,USD,1704122835,grocery,"Sprouts"
TXN02695,CUST014,46.06,USD,1704142213,entertainment,"Store"
TXN02696,CUST017,10.54,USD,1704132849,coffee,"Coffee"
TXN02697,CUST008,11.07,USD,1704138035,coffee,"Shop"
TXN02698,CUST012,14.33,USD,1704136357,entertainment,"Store"
TXN02699,CUST020,13.30,USD,1704142824,coffee,"Caribou"
TXN02700,CUST021,58.54,USD,1704125227,restaurant,"The"
TXN02701,CUST022,7.64,USD,1704124551,coffee,"Bottle"
TXN02702,CUST009,16.49,USD,1704129632,entertainment,"Theaters"
TXN02703,CUST014,70.25,USD,1704115149,restaurant,"Capital"
TXN02704,CUST002,43.95,USD,1704124718,entertainment,"Store"
TXN02705,CUST002,5.76,USD,1704121192,coffee,"Coffee"
TXN02706,CUST007,17.07,USD,1704134187,entertainment,"Regal"
TXN02707,CUST002,110.36,USD,1704125474,restaurant,"Garden"
TXN02708,CUST020,107.71,USD,1704125654,retail,"Buy"
TXN02709,CUST019,142.54,USD,1704122648,gas,"Conoco"
TXN02710,CUST019,27.42,USD,1704113525,entertainment,"iTunes"
TXN02711,CUST014,280.44,USD,1704139172,retail,"Best"
TXN02712,CUST004,53.81,USD,1704138879,retail,"Home"
TXN02713,CUST005,20.99,USD,1704112522,coffee,"Coffee"
TXN02714,CUST006,84.12,USD,1704115991,grocery,"Market"
TXN02715,CUST001,174.22,USD,1704129164,grocery,"Walmart"
TXN02716,CUST016,35.03,USD,1704114947,gas,"Mobil"
TXN02717,CUST002,120.25,USD,1704121448,retail,"Store"
TXN02718,CUST020,43.90,USD,1704142123,grocery,"Target"
TXN02719,CUST017,151.56,USD,1704135672,restaurant,"The"
TXN02720,CUST022,95.43,USD,1704140405,gas,"Exxon"
TXN02721,CUST018,36.47,USD,1704133603,grocery,"Fresh"
TXN02722,CUST023,30.35,USD,1704135081,restaurant,"Factory"
TXN02723,CUST013,149.03,USD,1704132894,grocery,"Market"
TXN02724,CUST006,174.62,USD,1704127898,retail,"Best"
TXN02725,CUST024,62.84,USD,1704115004,restaurant,"Garden"
TXN02726,CUST008,143.58,USD,1704125893,retail,"GameStop"
TXN02727,CUST001,100.14,USD,1704131634,retail,"Best"
TXN02728,CUST020,42.54,USD,1704137770,grocery,"Target"
TXN02729,CUST017,132.19,USD,1704125718,grocery,"Fresh"
TXN02730,CUST005,39.06,USD,1704122890,restaurant,"Chipotle"
TXN02731,CUST018,5.39,USD,1704144146,coffee,"Coffee"
TXN02732,CUST006,110.77,USD,1704125899,grocery,"Grocery"
TXN02733,CUST015,19.61,USD,1704134008,coffee,"Coffee"
TXN02734,CUST010,71.02,USD,1704137525,gas,"Gas"
TXN02735,CUST008,58.00,USD,1704112567,retail,"Store"
TXN02736,CUST016,33.23,USD,1704124360,gas,"Circle"
TXN02737,CUST024,74.28,USD,1704117156,grocery,"Foods"
TXN02738,CUST005,45.20,USD,1704132561,grocery,"Market"
TXN02739,CUST011,40.05,USD,1704115290,gas,"Arco"
TXN02740,CUST008,105.26,USD,1704141203,grocery,"Target"
TXN02741,CUST003,16.92,USD,1704132506,entertainment,"Store"
TXN02742,CUST023,35.43,USD,1704120983,retail,"Costco"
TXN02743,CUST012,47.08,USD,1704133480,entertainment,"iTunes"
TXN02744,CUST025,30.65,USD,1704130561,entertainment,"Xbox"
TXN02745,CUST004,16.54,USD,1704124266,coffee,"Coffee"
TXN02746,CUST025,15.62,USD,1704136067,grocery,"Grocery"
TXN02747,CUST009,136.10,USD,1704118056,gas,"Shell"
TXN02748,CUST003,77.35,USD,1704138559,gas,"76"
TXN02749,CUST019,35.32,USD,1704132668,entertainment,"Netflix"
TXN02750,CUST003,99.01,USD,1704137141,grocery,"Sprouts"
TXN02751,CUST014,142.86,USD,1704130853,grocery,"Market"
TXN02752,CUST016,18.91,USD,1704124309,entertainment,"Spotify"
TXN02753,CUST025,10.80,USD,1704113952,entertainment,"iTunes"
TXN02754,CUST022,116.08,USD,1704128524,grocery,"Whole"
TXN02755,CUST018,67.33,USD,1704120675,gas,"Gas"
TXN02756,CUST009,48.13,USD,1704118498,entertainment,"AMC"
TXN02757,CUST017,33.95,USD,1704136084,entertainment,"Xbox"
TXN02758,CUST002,15.26,USD,1704130179,coffee,"Caribou"
TXN02759,CUST005,16.45,USD,1704123716,coffee,"Bean"
TXN02760,CUST011,44.80,USD,1704120530,entertainment,"Cinema"
TXN02761,CUST007,42.79,USD,1704125913,restaurant,"In-N-Out"
TXN02762,CUST003,121.25,USD,1704113738,grocery,"Trader"
TXN02763,CUST001,97.92,USD,1704121397,grocery,"Safeway"
TXN02764,CUST021,85.10,USD,1704134623,gas,"Conoco"
TXN02765,CUST022,26.17,USD,1704129269,restaurant,"Subway"
TXN02766,CUST019,199.75,USD,1704132259,grocery,"Safeway"
TXN02767,CUST017,18.12,USD,1704115739,restaurant,"McDonald's"
TXN02768,CUST020,15.74,USD,1704139021,coffee,"Coffee"
TXN02769,CUST015,16.00,USD,1704128647,coffee,"Local"
TXN02770,CUST015,172.80,USD,1704134785,grocery,"Market"
TXN02771,CUST008,235.61,USD,1704114049,retail,"Store"
TXN02772,CUST007,127.06,USD,1704126565,grocery,"Walmart"
TXN02773,CUST008,59.29,USD,1704117837,retail,"Electronics"
TXN02774,CUST006,92.02,USD,1704120034,grocery,"Costco"
